idx,knowcode,knowcode,
21378,862201,862201,FALSE
21379,31301,31301,FALSE
21380,416303,416303,FALSE
21381,155303,155303,FALSE
21382,531501,531501,FALSE
21383,25201,25201,FALSE
21384,301105,301105,FALSE
21385,411102,411102,FALSE
21386,621101,621101,FALSE
21387,816103,816103,FALSE
21388,122104,122104,FALSE
21389,834001,834001,FALSE
21390,27201,27201,FALSE
21391,812102,812102,FALSE
21392,15101,15101,FALSE
21393,213001,213001,FALSE
21394,522201,522201,FALSE
21395,612401,612401,FALSE
21396,624101,624101,FALSE
21397,612301,612301,FALSE
21398,13202,13202,FALSE
21399,155305,155305,FALSE
21400,13305,13305,FALSE
21401,301102,301102,FALSE
21402,904101,904101,FALSE
21403,812902,812902,FALSE
21404,222001,222001,FALSE
21405,531701,531701,FALSE
21406,413101,413101,FALSE
21407,702601,702601,FALSE
21408,616101,616101,FALSE
21409,531701,531701,FALSE
21410,140207,140207,FALSE
21411,131201,131201,FALSE
21412,416304,416304,FALSE
21413,872201,872201,FALSE
21414,615301,615301,FALSE
21415,872201,872201,FALSE
21416,13305,13305,FALSE
21417,511501,511501,FALSE
21418,121101,121101,FALSE
21419,826301,826301,FALSE
21420,823301,823301,FALSE
21421,412002,412002,FALSE
21422,841101,841101,FALSE
21423,702301,702301,FALSE
21424,121102,121102,FALSE
21425,811301,811301,FALSE
21426,240102,240102,FALSE
21427,301111,301108,TRUE
21428,550201,550201,FALSE
21429,13902,13902,FALSE
21430,29903,29903,FALSE
21431,110201,110201,FALSE
21432,212101,212101,FALSE
21433,32301,32301,FALSE
21434,24101,24101,FALSE
21435,833001,833001,FALSE
21436,811501,811501,FALSE
21437,134101,134101,FALSE
21438,414702,417102,TRUE
21439,24203,28101,TRUE
21440,615401,615401,FALSE
21441,701201,701201,FALSE
21442,701101,701101,FALSE
21443,511502,511502,FALSE
21444,29204,29204,FALSE
21445,521303,521303,FALSE
21446,902201,902201,FALSE
21447,23401,23401,FALSE
21448,862101,862101,FALSE
21449,25402,25402,FALSE
21450,157101,157101,FALSE
21451,701602,701602,FALSE
21452,136002,136002,FALSE
21453,561601,561601,FALSE
21454,301105,301105,FALSE
21455,615101,615101,FALSE
21456,812901,812901,FALSE
21457,704001,704001,FALSE
21458,873501,873501,FALSE
21459,301104,301104,FALSE
21460,13203,13203,FALSE
21461,416205,416205,FALSE
21462,301104,301104,FALSE
21463,414601,414601,FALSE
21464,214101,214101,FALSE
21465,159104,159104,FALSE
21466,110202,110202,FALSE
21467,14301,29904,TRUE
21468,134103,134103,FALSE
21469,303002,303002,FALSE
21470,24101,24101,FALSE
21471,901201,901201,FALSE
21472,121103,121103,FALSE
21473,306501,306501,FALSE
21474,140101,140101,FALSE
21475,415404,415404,FALSE
21476,110203,110203,FALSE
21477,110202,110202,FALSE
21478,416303,416303,FALSE
21479,414602,414602,FALSE
21480,155401,155401,FALSE
21481,13701,13701,FALSE
21482,531701,531701,FALSE
21483,28204,28204,FALSE
21484,413102,413102,FALSE
21485,702502,702502,FALSE
21486,415502,415502,FALSE
21487,12401,12401,FALSE
21488,24402,24402,FALSE
21489,153104,153104,FALSE
21490,511401,511401,FALSE
21491,873301,873301,FALSE
21492,413102,413102,FALSE
21493,307401,307401,FALSE
21494,14301,14301,FALSE
21495,881201,881201,FALSE
21496,303001,303001,FALSE
21497,613001,613001,FALSE
21498,863401,863401,FALSE
21499,863201,863201,FALSE
21500,131101,131101,FALSE
21501,11201,11201,FALSE
21502,24404,24404,FALSE
21504,231401,231401,FALSE
21505,16101,16101,FALSE
21506,136001,136001,FALSE
21507,25301,25301,FALSE
21508,815001,815001,FALSE
21509,414703,414703,FALSE
21510,152201,152201,FALSE
21511,811901,811901,FALSE
21512,701301,701301,FALSE
21513,832101,832101,FALSE
21514,615203,615203,FALSE
21515,22103,25301,TRUE
21516,414701,414701,FALSE
21517,511302,511302,FALSE
21518,416101,416101,FALSE
21519,411103,411103,FALSE
21520,621901,621901,FALSE
21521,414502,414502,FALSE
21522,542001,542001,FALSE
21523,833001,833001,FALSE
21524,22201,22201,FALSE
21525,110101,110101,FALSE
21526,883101,883101,FALSE
21527,884101,884101,FALSE
21528,153104,153104,FALSE
21529,306301,306301,FALSE
21530,615301,615601,TRUE
21531,214201,214201,FALSE
21532,701201,701201,FALSE
21533,212201,212201,FALSE
21534,13501,13501,FALSE
21535,131202,131202,FALSE
21536,154104,154104,FALSE
21537,612301,612301,FALSE
21538,812201,812201,FALSE
21539,831201,831201,FALSE
21540,32101,32101,FALSE
21541,863101,863101,FALSE
21542,13902,13902,FALSE
21543,414701,414701,FALSE
21544,701401,701401,FALSE
21545,27201,27201,FALSE
21546,416701,416701,FALSE
21547,306903,306903,FALSE
21548,621102,621102,FALSE
21549,155303,155303,FALSE
21550,22202,22202,FALSE
21551,29904,29904,FALSE
21552,231201,231201,FALSE
21553,884102,884102,FALSE
21554,140701,140701,FALSE
21555,521303,521303,FALSE
21556,33202,33202,FALSE
21557,140304,140304,FALSE
21558,415404,415404,FALSE
21559,811401,811401,FALSE
21560,531301,531301,FALSE
21561,131101,131101,FALSE
21562,612301,612301,FALSE
21563,26401,26401,FALSE
21564,831201,831201,FALSE
21565,411103,411103,FALSE
21566,31302,31302,FALSE
21567,31403,31403,FALSE
21568,33201,33201,FALSE
21569,301401,301107,TRUE
21570,864301,864301,FALSE
21571,301108,301108,FALSE
21572,131202,131202,FALSE
21573,411102,411102,FALSE
21574,416201,416201,FALSE
21575,306903,306903,FALSE
21576,302001,302001,FALSE
21577,415503,415503,FALSE
21578,153102,153106,TRUE
21579,835101,835101,FALSE
21580,416104,416104,FALSE
21581,153104,153104,FALSE
21582,212101,212101,FALSE
21583,616101,616101,FALSE
21584,811401,811401,FALSE
21585,871101,871101,FALSE
21586,133205,133205,FALSE
21587,621203,621203,FALSE
21588,302001,302001,FALSE
21589,133101,133101,FALSE
21590,872101,872101,FALSE
21591,134103,134103,FALSE
21592,705901,705901,FALSE
21593,231101,231101,FALSE
21594,902201,902201,FALSE
21595,110102,110102,FALSE
21596,622201,622201,FALSE
21597,110203,110203,FALSE
21598,416304,416304,FALSE
21599,214102,214102,FALSE
21600,841101,841101,FALSE
21601,412003,412003,FALSE
21602,882201,882201,FALSE
21603,136001,136001,FALSE
21604,222001,222001,FALSE
21605,522201,522201,FALSE
21606,306701,306701,FALSE
21607,31101,31101,FALSE
21608,12101,12101,FALSE
21609,155303,155303,FALSE
21610,415201,415201,FALSE
21611,110102,110102,FALSE
21612,531401,531401,FALSE
21613,414902,414902,FALSE
21614,415101,415101,FALSE
21615,561601,561601,FALSE
21616,301112,301112,FALSE
21617,415201,415201,FALSE
21618,415501,415501,FALSE
21619,414301,414301,FALSE
21620,622201,622201,FALSE
21621,705101,705101,FALSE
21622,702601,702601,FALSE
21623,214102,214102,FALSE
21624,214401,214401,FALSE
21625,28301,28301,FALSE
21626,306401,306401,FALSE
21627,29501,29501,FALSE
21628,133301,133301,FALSE
21629,155302,155302,FALSE
21630,412003,412003,FALSE
21631,512201,512201,FALSE
21632,411103,411103,FALSE
21633,28302,28302,FALSE
21634,304003,304003,FALSE
21635,416203,416203,FALSE
21636,31403,31403,FALSE
21637,817101,817101,FALSE
21638,412003,412003,FALSE
21639,11201,11201,FALSE
21640,561101,561101,FALSE
21641,511501,511501,FALSE
21642,416401,136002,TRUE
21643,706001,706001,FALSE
21644,155106,155106,FALSE
21645,904201,904201,FALSE
21646,872301,872301,FALSE
21647,306903,306903,FALSE
21648,14103,14103,FALSE
21649,110202,110202,FALSE
21650,812102,812102,FALSE
21651,811401,811401,FALSE
21652,522201,522201,FALSE
21653,703101,703101,FALSE
21654,414302,414302,FALSE
21655,307501,307501,FALSE
21656,704001,704001,FALSE
21657,221301,221301,FALSE
21658,13305,13305,FALSE
21659,26401,26401,FALSE
21660,862201,862201,FALSE
21661,133302,133302,FALSE
21662,110201,110201,FALSE
21663,621403,621403,FALSE
21664,13305,13305,FALSE
21665,133201,133201,FALSE
21666,561201,561201,FALSE
21667,13401,13401,FALSE
21668,885201,885201,FALSE
21669,416101,416101,FALSE
21670,416203,416203,FALSE
21671,621203,621203,FALSE
21672,29903,29903,FALSE
21673,615601,615601,FALSE
21674,22103,11201,TRUE
21675,159104,159104,FALSE
21676,901201,901201,FALSE
21677,901501,901501,FALSE
21678,31403,31403,FALSE
21679,156201,156201,FALSE
21680,231201,231201,FALSE
21681,511201,511201,FALSE
21682,155305,155305,FALSE
21683,884201,884201,FALSE
21684,307301,307301,FALSE
21685,612301,612301,FALSE
21686,306901,306901,FALSE
21687,624301,624301,FALSE
21688,13305,13305,FALSE
21689,32101,32101,FALSE
21690,15201,15201,FALSE
21691,883101,883101,FALSE
21692,31501,31501,FALSE
21693,212101,212101,FALSE
21694,151301,151301,FALSE
21695,826401,826401,FALSE
21696,621402,621402,FALSE
21697,155301,155301,FALSE
21698,155106,155106,FALSE
21699,521304,521304,FALSE
21700,414702,414702,FALSE
21701,826401,826401,FALSE
21702,414303,414303,FALSE
21703,250201,250201,FALSE
21704,26201,26201,FALSE
21705,416401,416401,FALSE
21706,250201,250201,FALSE
21707,32201,32201,FALSE
21708,25101,25101,FALSE
21709,214301,214301,FALSE
21710,221401,221401,FALSE
21711,511501,511501,FALSE
21712,414902,414902,FALSE
21713,27201,27201,FALSE
21714,151108,151108,FALSE
21715,301105,301105,FALSE
21716,307301,307301,FALSE
21717,411106,411106,FALSE
21718,24404,24404,FALSE
21719,32201,32201,FALSE
21720,414703,414703,FALSE
21721,416205,416205,FALSE
21722,153101,153101,FALSE
21723,29401,29401,FALSE
21724,815001,815001,FALSE
21725,851101,851101,FALSE
21726,134101,134101,FALSE
21727,140201,140201,FALSE
21728,13902,13902,FALSE
21729,612201,612201,FALSE
21730,122104,122104,FALSE
21731,415404,415404,FALSE
21732,862101,862101,FALSE
21733,28201,28201,FALSE
21734,32301,32301,FALSE
21735,33201,33201,FALSE
21736,615203,615203,FALSE
21737,155301,155301,FALSE
21738,561101,561101,FALSE
21739,31102,31102,FALSE
21740,615203,615203,FALSE
21741,25401,25401,FALSE
21742,25301,25301,FALSE
21743,904101,904101,FALSE
21744,301112,301112,FALSE
21745,416103,416103,FALSE
21746,214102,214102,FALSE
21747,12401,12401,FALSE
21748,133201,133201,FALSE
21749,701602,701602,FALSE
21750,306901,306901,FALSE
21751,622101,622101,FALSE
21752,31301,31301,FALSE
21753,902101,902101,FALSE
21754,131201,131201,FALSE
21755,532301,532301,FALSE
21756,214101,214101,FALSE
21757,411201,411201,FALSE
21758,835201,835201,FALSE
21759,25301,25301,FALSE
21760,524001,524001,FALSE
21761,415502,415502,FALSE
21762,110104,110104,FALSE
21763,140201,140201,FALSE
21764,611001,611001,FALSE
21765,622304,622304,FALSE
21766,826301,826301,FALSE
21767,863401,863401,FALSE
21768,615203,615203,FALSE
21769,531501,531501,FALSE
21770,152201,152201,FALSE
21771,841101,841101,FALSE
21772,231301,231301,FALSE
21773,221301,221301,FALSE
21774,416302,416302,FALSE
21775,901301,901301,FALSE
21776,411102,411102,FALSE
21777,852201,852201,FALSE
21778,811501,811501,FALSE
21779,853101,853101,FALSE
21780,31401,31401,FALSE
21781,512301,512301,FALSE
21782,306904,306904,FALSE
21783,823101,823101,FALSE
21784,522201,522201,FALSE
21785,817201,817201,FALSE
21786,231301,231301,FALSE
21787,306501,306501,FALSE
21788,621102,621102,FALSE
21789,121102,121102,FALSE
21790,414601,414601,FALSE
21791,882101,882101,FALSE
21792,616201,616201,FALSE
21793,303002,303002,FALSE
21794,420101,420101,FALSE
21795,122101,157201,TRUE
21796,416202,416202,FALSE
21797,521303,521303,FALSE
21798,29401,29401,FALSE
21799,522202,522202,FALSE
21800,624201,624201,FALSE
21801,122102,122102,FALSE
21802,522201,522201,FALSE
21803,301401,301401,FALSE
21804,624301,624301,FALSE
21805,702301,702301,FALSE
21806,301111,301111,FALSE
21807,231501,231501,FALSE
21808,415201,415201,FALSE
21809,215101,215101,FALSE
21810,561301,561301,FALSE
21811,13305,13305,FALSE
21812,13401,13401,FALSE
21813,862101,862101,FALSE
21814,416104,416104,FALSE
21815,133205,133205,FALSE
21816,615401,615401,FALSE
21817,32101,32101,FALSE
21818,151102,822301,TRUE
21819,414201,414201,FALSE
21820,823301,823301,FALSE
21821,841101,841101,FALSE
21822,532201,532201,FALSE
21823,153201,153201,FALSE
21824,852101,852101,FALSE
21825,153101,153101,FALSE
21826,531701,531701,FALSE
21827,240201,240201,FALSE
21828,512102,512102,FALSE
21829,611001,611001,FALSE
21830,32301,32301,FALSE
21831,16101,16101,FALSE
21832,823301,823301,FALSE
21833,232101,232101,FALSE
21834,812201,812201,FALSE
21835,903101,903101,FALSE
21836,532101,532101,FALSE
21837,624101,624101,FALSE
21838,561401,561401,FALSE
21839,306101,306101,FALSE
21840,306501,306501,FALSE
21841,157101,157101,FALSE
21842,562301,562301,FALSE
21843,231401,231401,FALSE
21844,214102,214102,FALSE
21845,521304,521304,FALSE
21846,133205,133205,FALSE
21847,121103,121103,FALSE
21848,140204,140204,FALSE
21849,153105,153104,TRUE
21850,136001,136001,FALSE
21851,512301,512301,FALSE
21852,821101,821101,FALSE
21853,154104,154104,FALSE
21854,532301,532301,FALSE
21855,24203,24203,FALSE
21856,27201,27201,FALSE
21857,624101,624101,FALSE
21858,14103,14103,FALSE
21859,122104,122104,FALSE
21860,28101,28101,FALSE
21861,412003,412003,FALSE
21862,140401,140401,FALSE
21863,134301,134301,FALSE
21864,415404,415404,FALSE
21865,11102,11102,FALSE
21866,133301,133301,FALSE
21867,24404,24404,FALSE
21868,158401,158401,FALSE
21869,542001,542001,FALSE
21870,412002,412002,FALSE
21871,122101,122101,FALSE
21872,26401,26401,FALSE
21873,31401,31401,FALSE
21874,231401,231401,FALSE
21875,822101,822101,FALSE
21876,531601,531601,FALSE
21877,32201,32201,FALSE
21878,159103,159103,FALSE
21879,151105,151105,FALSE
21880,511101,511101,FALSE
21881,31101,31101,FALSE
21882,231201,231201,FALSE
21883,415404,415404,FALSE
21884,301111,301111,FALSE
21885,811101,811101,FALSE
21886,134101,134101,FALSE
21887,134302,134302,FALSE
21888,306901,306901,FALSE
21889,414303,414303,FALSE
21890,29201,29201,FALSE
21891,420401,420401,FALSE
21892,24101,24101,FALSE
21893,614001,614001,FALSE
21894,414201,416102,TRUE
21895,420201,420201,FALSE
21896,155306,155306,FALSE
21897,301201,301201,FALSE
21898,23101,23101,FALSE
21899,835201,835201,FALSE
21900,621101,621101,FALSE
21901,701101,701101,FALSE
21902,140602,140602,FALSE
21903,561301,561301,FALSE
21904,873301,873301,FALSE
21905,881101,881101,FALSE
21906,531201,531201,FALSE
21907,213001,213001,FALSE
21908,621402,621402,FALSE
21909,414901,414901,FALSE
21910,301108,301108,FALSE
21911,155303,155303,FALSE
21912,413101,413101,FALSE
21913,301401,301401,FALSE
21914,511502,511502,FALSE
21915,902101,902101,FALSE
21916,122201,122201,FALSE
21917,615203,615203,FALSE
21918,561401,561401,FALSE
21919,131202,131202,FALSE
21920,140601,140601,FALSE
21921,133901,133901,FALSE
21922,29202,29202,FALSE
21923,811101,811101,FALSE
21924,521303,521303,FALSE
21925,306201,306201,FALSE
21926,621202,621202,FALSE
21927,32501,32501,FALSE
21928,140401,415301,TRUE
21929,221101,221101,FALSE
21930,615203,615203,FALSE
21931,13305,13305,FALSE
21932,411106,411106,FALSE
21933,33202,33202,FALSE
21934,416601,416601,FALSE
21935,26201,26201,FALSE
21936,12301,12301,FALSE
21937,29203,29203,FALSE
21938,151107,151107,FALSE
21939,703201,703201,FALSE
21940,14103,14103,FALSE
21941,29101,29101,FALSE
21942,131203,131203,FALSE
21943,305001,305001,FALSE
21944,31403,31403,FALSE
21945,240201,240201,FALSE
21946,842101,842101,FALSE
21947,132004,132004,FALSE
21948,413101,413101,FALSE
21949,414703,414703,FALSE
21950,122103,122103,FALSE
21951,561101,561101,FALSE
21952,621101,621101,FALSE
21953,31201,31201,FALSE
21954,212201,212201,FALSE
21955,304003,304003,FALSE
21956,140207,140207,FALSE
21957,541201,541201,FALSE
21958,153201,153201,FALSE
21959,864301,864301,FALSE
21960,902201,902201,FALSE
21961,221101,221101,FALSE
21962,414601,414601,FALSE
21963,215101,215101,FALSE
21964,133202,133202,FALSE
21965,13201,13201,FALSE
21966,110102,110102,FALSE
21967,212301,212301,FALSE
21968,16101,833001,TRUE
21969,29303,29303,FALSE
21970,28301,28301,FALSE
21971,155401,155401,FALSE
21972,561401,561401,FALSE
21973,14103,14103,FALSE
21974,22103,22103,FALSE
21975,420402,420402,FALSE
21976,301108,301108,FALSE
21977,617101,617101,FALSE
21978,512102,512102,FALSE
21979,621102,621102,FALSE
21980,12301,12301,FALSE
21981,153202,153202,FALSE
21982,214102,214102,FALSE
21983,561401,561401,FALSE
21984,863201,863201,FALSE
21985,512201,512201,FALSE
21986,31401,31401,FALSE
21987,811201,811201,FALSE
21988,541101,541101,FALSE
21989,414602,414602,FALSE
21990,306201,306201,FALSE
21991,414201,414201,FALSE
21992,131201,131201,FALSE
21993,614001,614001,FALSE
21994,231501,231501,FALSE
21995,24203,24203,FALSE
21996,705101,705101,FALSE
21997,301106,301106,FALSE
21998,27201,27201,FALSE
21999,14201,14201,FALSE
22000,136002,136002,FALSE
22001,151201,151201,FALSE
22002,413201,413201,FALSE
22003,29501,29501,FALSE
22004,301201,301201,FALSE
22005,702502,702502,FALSE
22006,213001,213001,FALSE
22007,882101,882101,FALSE
22008,411201,411201,FALSE
22009,31403,31403,FALSE
22010,12402,12402,FALSE
22011,155301,155301,FALSE
22012,155305,155305,FALSE
22013,416201,416201,FALSE
22014,222001,222001,FALSE
22015,23401,23401,FALSE
22016,416101,416101,FALSE
22017,871101,871101,FALSE
22018,303002,303002,FALSE
22019,550101,550101,FALSE
22020,301301,301301,FALSE
22021,901401,901401,FALSE
22022,416102,416102,FALSE
22023,862101,862101,FALSE
22024,621403,621403,FALSE
22025,831301,831301,FALSE
22026,901401,901401,FALSE
22027,621101,621101,FALSE
22028,816103,816103,FALSE
22029,841101,841101,FALSE
22030,31401,31401,FALSE
22031,11102,140501,TRUE
22032,231101,231101,FALSE
22033,831201,831201,FALSE
22034,615203,615203,FALSE
22035,815001,815001,FALSE
22036,701501,701501,FALSE
22037,213001,213001,FALSE
22038,885901,885901,FALSE
22039,29904,29904,FALSE
22040,861101,861101,FALSE
22041,29202,29202,FALSE
22042,136001,136001,FALSE
22043,411106,411106,FALSE
22044,131101,131101,FALSE
22045,872201,872201,FALSE
22046,816103,816103,FALSE
22047,826401,826401,FALSE
22048,420301,420301,FALSE
22049,615301,615301,FALSE
22050,12101,12101,FALSE
22051,13305,13305,FALSE
22052,24404,24404,FALSE
22053,12301,12301,FALSE
22054,110202,110202,FALSE
22055,420401,420401,FALSE
22056,411103,411103,FALSE
22057,826901,826901,FALSE
22058,901301,901301,FALSE
22059,411102,411102,FALSE
22060,133205,133205,FALSE
22061,140501,140501,FALSE
22062,825101,825101,FALSE
22063,816103,816103,FALSE
22064,842301,842301,FALSE
22065,416205,416205,FALSE
22066,512201,512201,FALSE
22067,420201,420201,FALSE
22068,826301,826301,FALSE
22069,702401,702401,FALSE
22070,834001,834001,FALSE
22071,885902,885902,FALSE
22072,852201,852201,FALSE
22073,154201,154201,FALSE
22074,416205,416205,FALSE
22075,531401,531401,FALSE
22076,415201,415201,FALSE
22077,155303,155303,FALSE
22078,541101,541101,FALSE
22079,221301,221301,FALSE
22080,157201,157201,FALSE
22081,414303,414303,FALSE
22082,154104,154104,FALSE
22083,415101,414601,TRUE
22084,814001,814001,FALSE
22085,24203,24203,FALSE
22086,833001,833001,FALSE
22087,231101,231101,FALSE
22088,134302,134302,FALSE
22089,415502,415502,FALSE
22090,240201,240201,FALSE
22091,31102,31102,FALSE
22092,621301,621301,FALSE
22093,822301,822301,FALSE
22094,413202,13305,TRUE
22095,532101,532101,FALSE
22096,705201,705201,FALSE
22097,31101,31101,FALSE
22098,133201,133201,FALSE
22099,532301,532301,FALSE
22100,614001,614001,FALSE
22101,122201,122201,FALSE
22102,705902,705902,FALSE
22103,221301,221301,FALSE
22104,25201,25201,FALSE
22105,702101,702101,FALSE
22106,301108,301108,FALSE
22107,617101,617101,FALSE
22108,416302,416302,FALSE
22109,521101,521101,FALSE
22110,415404,415404,FALSE
22111,621402,621402,FALSE
22112,131202,131202,FALSE
22113,122101,122101,FALSE
22114,541101,541101,FALSE
22115,813101,813101,FALSE
22116,12301,12301,FALSE
22117,873101,873101,FALSE
22118,415101,415101,FALSE
22119,825201,825201,FALSE
22120,154103,154103,FALSE
22121,302001,302001,FALSE
22122,31403,31403,FALSE
22123,33201,33201,FALSE
22124,883101,883101,FALSE
22125,812102,812102,FALSE
22126,13701,13701,FALSE
22127,16201,16201,FALSE
22128,212201,212201,FALSE
22129,521304,521304,FALSE
22130,24404,24404,FALSE
22131,884101,884101,FALSE
22132,532101,532101,FALSE
22133,13305,13305,FALSE
22134,240201,240201,FALSE
22135,14103,14103,FALSE
22136,882201,882201,FALSE
22137,561601,561601,FALSE
22138,862301,862301,FALSE
22139,841101,841101,FALSE
22140,413102,413102,FALSE
22141,902201,902201,FALSE
22142,541301,541301,FALSE
22143,31101,31101,FALSE
22144,154104,154104,FALSE
22145,541101,541101,FALSE
22146,303002,157101,TRUE
22147,420902,420902,FALSE
22148,522202,522202,FALSE
22149,531601,531601,FALSE
22150,155102,28402,TRUE
22151,132002,132002,FALSE
22152,884102,884102,FALSE
22153,13401,13401,FALSE
22154,812902,812902,FALSE
22155,140503,140503,FALSE
22156,904101,904101,FALSE
22157,154104,154104,FALSE
22158,231101,231101,FALSE
22159,823101,823101,FALSE
22160,133901,133901,FALSE
22161,522202,522202,FALSE
22162,415101,415101,FALSE
22163,301101,301101,FALSE
22164,122201,122201,FALSE
22165,13305,13305,FALSE
22166,904101,904101,FALSE
22167,885101,885101,FALSE
22168,901101,901101,FALSE
22169,156101,156101,FALSE
22170,212101,212101,FALSE
22171,301106,301106,FALSE
22172,22202,22202,FALSE
22173,531201,531201,FALSE
22174,28203,28203,FALSE
22175,13305,13305,FALSE
22176,420202,420202,FALSE
22177,25101,25101,FALSE
22178,13101,13101,FALSE
22179,416303,416303,FALSE
22180,414701,414701,FALSE
22181,158402,158402,FALSE
22182,153101,153101,FALSE
22183,28201,28201,FALSE
22184,13305,13305,FALSE
22185,416205,416205,FALSE
22186,881201,881201,FALSE
22187,532401,532401,FALSE
22188,817201,817201,FALSE
22189,851101,851101,FALSE
22190,812301,812301,FALSE
22191,240201,240201,FALSE
22192,414401,414401,FALSE
22193,15201,15201,FALSE
22194,306301,306301,FALSE
22195,250301,250301,FALSE
22196,133201,133201,FALSE
22197,623001,623001,FALSE
22198,134201,134201,FALSE
22199,612101,612101,FALSE
22200,817301,817301,FALSE
22201,156101,156101,FALSE
22202,416303,416302,TRUE
22203,24404,24404,FALSE
22204,415101,140201,TRUE
22205,417102,417102,FALSE
22206,232101,232101,FALSE
22207,416102,416102,FALSE
22208,231101,306501,TRUE
22209,156101,156101,FALSE
22210,851101,851101,FALSE
22211,155302,155302,FALSE
22212,702401,702401,FALSE
22213,28202,28202,FALSE
22214,531601,531601,FALSE
22215,140602,24203,TRUE
22216,250201,250201,FALSE
22217,22103,22103,FALSE
22218,842101,842101,FALSE
22219,884102,884102,FALSE
22220,140304,140304,FALSE
22221,303002,157101,TRUE
22222,561401,561401,FALSE
22223,306201,306201,FALSE
22224,152201,152201,FALSE
22225,826201,826201,FALSE
22226,812901,812901,FALSE
22227,852401,852401,FALSE
22228,416701,416701,FALSE
22229,136001,136001,FALSE
22230,33202,33202,FALSE
22231,420101,420101,FALSE
22232,705201,705201,FALSE
22233,416104,416104,FALSE
22234,811501,811501,FALSE
22235,817101,817101,FALSE
22236,420301,420301,FALSE
22237,13305,13305,FALSE
22238,705201,705201,FALSE
22239,885201,885201,FALSE
22240,151301,151301,FALSE
22241,153102,811401,TRUE
22242,562301,562301,FALSE
22243,416202,416202,FALSE
22244,903101,903101,FALSE
22245,823301,823301,FALSE
22246,561601,561601,FALSE
22247,28302,28302,FALSE
22248,863401,863401,FALSE
22249,863401,863401,FALSE
22250,29501,29501,FALSE
22251,301103,301103,FALSE
22252,31302,31302,FALSE
22253,415301,11201,TRUE
22254,12301,12301,FALSE
22255,121101,121101,FALSE
22256,23201,23201,FALSE
22257,811301,811301,FALSE
22258,140601,140601,FALSE
22259,151108,151108,FALSE
22260,550201,550201,FALSE
22261,701601,701601,FALSE
22262,121104,121104,FALSE
22263,154103,154103,FALSE
22264,702101,702101,FALSE
22265,158201,158201,FALSE
22266,22103,22103,FALSE
22267,134103,134103,FALSE
22268,23101,23101,FALSE
22269,852201,852201,FALSE
22270,24203,24203,FALSE
22271,301102,301102,FALSE
22272,301105,301105,FALSE
22273,852401,852401,FALSE
22274,240201,240201,FALSE
22275,416105,416105,FALSE
22276,29902,29902,FALSE
22277,131201,131201,FALSE
22278,825101,825101,FALSE
22279,882201,882201,FALSE
22280,306701,306701,FALSE
22281,621102,621102,FALSE
22282,140304,140304,FALSE
22283,414301,414301,FALSE
22284,883101,883101,FALSE
22285,706001,706001,FALSE
22286,512102,512102,FALSE
22287,133205,133205,FALSE
22288,614001,614001,FALSE
22289,416102,416102,FALSE
22290,531401,531401,FALSE
22291,852201,852201,FALSE
22292,13203,13203,FALSE
22293,411104,411104,FALSE
22294,306904,306904,FALSE
22295,614001,614001,FALSE
22296,701501,701501,FALSE
22297,417102,417102,FALSE
22298,621402,621402,FALSE
22299,301101,301101,FALSE
22300,611001,611001,FALSE
22301,417201,417201,FALSE
22302,531701,531701,FALSE
22303,27101,27101,FALSE
22304,306701,306701,FALSE
22305,26102,26102,FALSE
22306,521101,521101,FALSE
22307,531401,531401,FALSE
22308,155106,155106,FALSE
22309,154103,154103,FALSE
22310,15201,15201,FALSE
22311,301103,301103,FALSE
22312,842301,842301,FALSE
22313,110104,110104,FALSE
22314,416104,416104,FALSE
22315,306501,306501,FALSE
22316,522202,522202,FALSE
22317,29903,29903,FALSE
22318,811101,811101,FALSE
22319,412002,412002,FALSE
22320,615203,615203,FALSE
22321,415404,415404,FALSE
22322,420403,420403,FALSE
22323,414602,414602,FALSE
22324,417102,417102,FALSE
22325,561301,561301,FALSE
22326,531601,531601,FALSE
22327,140502,140502,FALSE
22328,414502,414502,FALSE
22329,415503,415503,FALSE
22330,24203,24203,FALSE
22331,133901,133901,FALSE
22332,29902,29902,FALSE
22333,122102,122102,FALSE
22334,705101,705101,FALSE
22335,221201,221201,FALSE
22336,16101,16101,FALSE
22337,817101,817101,FALSE
22338,27101,27101,FALSE
22339,706001,706001,FALSE
22340,701101,701101,FALSE
22341,231301,231301,FALSE
22342,414302,414302,FALSE
22343,621202,621202,FALSE
22344,29202,29202,FALSE
22345,159103,159103,FALSE
22346,416701,416701,FALSE
22347,24404,24404,FALSE
22348,27201,27201,FALSE
22349,702201,702201,FALSE
22350,420402,420402,FALSE
22351,561401,561401,FALSE
22352,841201,841201,FALSE
22353,212201,212201,FALSE
22354,826101,826101,FALSE
22355,28203,28203,FALSE
22356,531501,531501,FALSE
22357,873501,873501,FALSE
22358,885902,885902,FALSE
22359,521201,521201,FALSE
22360,420301,420301,FALSE
22361,511401,511401,FALSE
22362,416701,416105,TRUE
22363,232901,232901,FALSE
22364,301112,301112,FALSE
22365,26101,26101,FALSE
22366,212201,212201,FALSE
22367,615203,615203,FALSE
22368,151301,151301,FALSE
22369,134401,134401,FALSE
22370,412003,412003,FALSE
22371,853201,853201,FALSE
22372,612201,612201,FALSE
22373,22103,22103,FALSE
22374,155203,155203,FALSE
22375,511401,511401,FALSE
22376,532101,532101,FALSE
22377,301105,301105,FALSE
